,ID,Country,Date,Amount,Controller_Processor,Quoted_Art,Type
1873,ETid-169,BELGIUM,2019-12-17,"15,000",Website providing legal information,"Art. 6 GDPR, Art. 12 GDPR, Art. 13 GDPR",Insufficient fulfilment of information obligations
1874,ETid-168,BULGARIA,2019-10-08,"5,112",The Ministry of Interior Affairs,"Art. 5 (1) GDPR, Art. 6 (1) GDPR",Insufficient legal basis for data processing
1875,ETid-167,BULGARIA,2019-10-07,511,B.D.,Art. 31 GDPR,Insufficient cooperation with supervisory authority
1876,ETid-166,BULGARIA,2019-10-28,511,Employer,"Art. 12 (3) GDPR, Art. 15 (1) GDPR",Insufficient fulfilment of data subjects rights
1877,ETid-165,BULGARIA,2019-09-03,"1,121",Private enforcement agent,"Art. 12 (4) GDPR, Art. 15 GDPR",Insufficient fulfilment of data subjects rights
1878,ETid-164,BULGARIA,2019-09-03,"11,760",Commercial representative of telecommunication service provider,Art. 6 (1) GDPR,Insufficient legal basis for data processing
1879,ETid-163,BULGARIA,2019-09-03,"5,113",Telecommunication service provide,"Art. 6 (1) GDPR, Art. 25 (1) GDPR",Insufficient legal basis for data processing
1880,ETid-162,BULGARIA,2019-09-03,"1,022",Telecommunication service provide,"Art. 6 (1) GDPR, Art. 25 (1) GDPR",Insufficient legal basis for data processing
1881,ETid-161,SPAIN,2019-12-10,"5,000","Shop Macoyn, S.L.",Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1882,ETid-160,ROMANIA,2019-11-29,500,Homeowners Association,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1883,ETid-159,BELGIUM,2019-12-17,"2,000",Nursing Care Organisation,"Art. 12 GDPR, Art. 15 GDPR, Art. 17 GDPR",Insufficient fulfilment of data subjects rights
1884,ETid-158,UNITED KINGDOM,2019-12-17,"320,000",Doorstep Dispensaree Ltd. (Pharmacy),Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1885,ETid-157,HUNGARY,2019-12-11,"1,430",Unknown Company,"Art. 5 GDPR, Art. 6 GDPR, Art. 13 GDPR, Art. 24 GDPR, Art. 25 GDPR",Non-compliance with general data processing principles
1886,ETid-156,ROMANIA,2019-12-18,"2,000",Telekom Romania Mobile Communications SA,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1887,ETid-155,GREECE,2019-10-18,"20,000",Wind Hellas Telecommunications,Art. 21 GDPR,Insufficient fulfilment of data subjects rights
1888,ETid-154,THE NETHERLANDS,2019-10-31,"50,000",Menzis (Health Insurance Company),Art. 5 GDPR,Non-compliance with general data processing principles
1889,ETid-153,SPAIN,2019-10-23,"60,000","Vodafone España, S.A.U.",Art. 5 (1) f) GDPR,Non-compliance with general data processing principles
1890,ETid-152,SPAIN,2019-11-06,"60,000","Vodafone España, S.A.U.",Art. 6 GDPR,Insufficient legal basis for data processing
1891,ETid-151,SPAIN,2019-11-19,"6,000",Sports Bar,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
1892,ETid-150,HUNGARY,2019-10-24,"7,400",Military Hospital,"Art. 32 GDPR, Art. 33 GDPR",Insufficient fulfilment of data breach notification obligations
1893,ETid-149,ROMANIA,2019-12-02,"2,000",Nicola Medical Team 17 SRL,Art. 58 GDPR,Insufficient cooperation with supervisory authority
1894,ETid-148,ROMANIA,2019-11-26,"3,000",Modern Barber,Art. 58 GDPR,Insufficient cooperation with supervisory authority
1895,ETid-147,SPAIN,2019-12-10,"1,600",Megastar SL,"Art. 5 (1) c) GDPR, Art. 13 GDPR",Non-compliance with general data processing principles
1896,ETid-146,SPAIN,2019-12-03,"5,000",Linea Directa Aseguradora,Art. 6 GDPR,Insufficient legal basis for data processing
1897,ETid-145,ROMANIA,2019-12-16,"2,000",Globus Score SRL,Art. 58 GDPR,Insufficient cooperation with supervisory authority
1898,ETid-144,SWEDEN,2019-12-16,"35,000",Nusvar AB,Art. 6 GDPR,Insufficient legal basis for data processing
1899,ETid-143,GERMANY,2019,800,Police Officer,Art. 6 GDPR,Insufficient legal basis for data processing
1900,ETid-142,SPAIN,2019-12-03,"1,500",Cerrajeria Verin S.L.,Art. 13 GDPR,Insufficient fulfilment of information obligations
1901,ETid-141,SPAIN,2019-11-28,"75,000",Curenergía Comercializador de último recurso,Art. 6 GDPR,Insufficient legal basis for data processing
1902,ETid-140,BULGARIA,2019-09-03,"28,100",National Revenue Agency,"Art. 6 (1) GDPR, Art. 58 (2) e) GDPR",Insufficient legal basis for data processing
1903,ETid-139,HUNGARY,2019-10,"15,100",Town of Kerepes,Art. 6 (1) GDPR,Insufficient legal basis for data processing
1904,ETid-138,SPAIN,2019,"3,600","AMADOR RECREATIVOS, S.L",Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
1905,ETid-137,SPAIN,2019,"9,000",Employer,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
1906,ETid-136,SPAIN,2019,"20,000",Employer,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
1907,ETid-135,SPAIN,2019,"40,000","Vodafone España, S.A.U.",Art. 6 GDPR,Insufficient legal basis for data processing
1908,ETid-134,SPAIN,2019,"30,000","Vodafone España, S.A.U.","Art. 5 (1) f) GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
1909,ETid-133,SPAIN,2019,"48,000","TELEFONICA MOVILES ESPAÑA, S.A.U.",Art. 5 (1) a) GDPR,Non-compliance with general data processing principles
1910,ETid-132,SPAIN,2019,"48,000","VODAFONE ONO, S.A.U.",Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1911,ETid-131,SPAIN,2019,"36,000","VODAFONE ONO, S.A.U.",Art. 5 (1) f) GDPR,Non-compliance with general data processing principles
1912,ETid-130,SPAIN,2019,"21,000","Vodafone España, S.A.U.",Art. 6 (1) GDPR,Insufficient legal basis for data processing
1913,ETid-129,GERMANY,2019-12-09,"10,000",Rapidata GmbH,Art. 37 GDPR,Lack of appointment of data protection officer
1914,ETid-128,GERMANY,2020-11-11,"900,000",Telecoms provider (1&1 Telecom GmbH),Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1915,ETid-127,ROMANIA,2019-11-29,"2,500",Royal President S.R.L.,"Art. 15 GDPR, Art. 6 GDPR, Art. 32 GDPR",Insufficient fulfilment of data subjects rights
1916,ETid-126,ROMANIA,2019-11-28,"80,000",ING Bank N.V.,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1917,ETid-125,ROMANIA,2019-12-04,"20,000",S CNTAR TAROM SA (Airline),Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1918,ETid-124,BELGIUM,2019-11-28,"5,000",Municipal alderman,Art. 6 GDPR,Insufficient legal basis for data processing
1919,ETid-123,BELGIUM,2019-11-28,"5,000",Mayor,Art. 6 GDPR,Insufficient legal basis for data processing
1920,ETid-122,GERMANY,2019-12-03,"105,000",Hospital,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1921,ETid-121,SPAIN,Unknown,"10,000",Ikea Ibérica,Art. 6 GDPR,Insufficient legal basis for data processing
1922,ETid-120,LATVIA,2019-11,"150,000",Unknown,Art. 6 GDPR,Insufficient legal basis for data processing
1923,ETid-119,SPAIN,2019-11-19,"60,000",Xfera Moviles S.A.,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1924,ETid-118,FRANCE,2019-11-21,"500,000",Futura Internationale,"Art. 5 GDPR, Art. 6 GDPR, Art. 13 GDPR, Art. 14 GDPR, Art. 21 GDPR, Art. 31 GDPR, Art. 44 GDPR",Insufficient fulfilment of data subjects rights
1925,ETid-117,SPAIN,2019-11-14,"30,000",Telefónica SA,Art. 5 GDPR,Non-compliance with general data processing principles
1926,ETid-116,ROMANIA,2019-11-22,"2,000",BNP Paribas Personal Finance S.A.,"Art. 12 GDPR, Art. 17 GDPR",Insufficient fulfilment of data subjects rights
1927,ETid-115,ROMANIA,2019-11-25,"11,000",Courier Services Company,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1928,ETid-114,SPAIN,2019-11-21,"60,000",Viaqua Xestión Integral Augas de Galicia,Art. 6 GDPR,Insufficient legal basis for data processing
1929,ETid-113,SPAIN,2019-11-19,"60,000",Corporación radiotelevisión espanola,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1930,ETid-112,CZECH REPUBLIC,Unknown,980,Individual entrepreneur - no further details published,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1931,ETid-111,CZECH REPUBLIC,Unknown,588,Alza.cz a.s.,"Art. 6 GDPR, Art. 7 GDPR",Insufficient legal basis for data processing
1932,ETid-110,SPAIN,2019-11-13,"3,000",General Confederation of Labour ('CGT'),Art. 6 GDPR,Insufficient legal basis for data processing
1933,ETid-109,SLOVAKIA,Unknown,"50,000",Social Insurance Agency,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1934,ETid-108,PORTUGAL,2019-03-19,"2,000",Unknown,Art. 13 GDPR,Insufficient fulfilment of information obligations
1935,ETid-107,THE NETHERLANDS,2019-10-31,"900,000",UWV (Dutch employee insurance service provider),Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1936,ETid-106,SPAIN,2019-10-31,"6,000",Jocker Premium Invex,Art. 6 GDPR,Insufficient legal basis for data processing
1937,ETid-105,SPAIN,2019-11-06,900,Cerrajero Online,Art. 13 GDPR,Insufficient fulfilment of information obligations
1938,ETid-104,SPAIN,Unknown,"12,000",Madrileña Red de Gas,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1939,ETid-103,SPAIN,2019-11-07,900,TODOTECNICOS24H S.L.,Art. 13 GDPR,Insufficient fulfilment of information obligations
1940,ETid-102,POLAND,2019-10-16,"47,000",ClickQuickNow,Art. 5 GDPR,Non-compliance with general data processing principles
1941,ETid-101,GERMANY,2019,"80,000",Unknown,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1942,ETid-100,SPAIN,2019-10-25,"36,000","Vodafone España, S.A.U.","Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
1943,ETid-99,GERMANY,2019-10-30,Unknown,Deutsche Wohnen SE,Art. 5 GDPR,Non-compliance with general data processing principles
1944,ETid-98,GERMANY,2021-02-23,0,Deutsche Wohnen SE,"Art. 5 GDPR, Art. 25 GDPR",Non-compliance with general data processing principles
1945,ETid-97,POLAND,2019-10-18,"9,380",Major of Aleksandrów Kujawski,Art. 28 GDPR,Insufficient data processing agreement
1946,ETid-96,AUSTRIA,2019-10-29,0,Austrian Post,"Art. 5 (1) a) GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
1947,ETid-95,SLOVAKIA,Unknown,"40,000",Slovak Telekom,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1948,ETid-94,SPAIN,2019-10-16,"8,000",Iberdrola Clientes,Art. 31 GDPR,Insufficient cooperation with supervisory authority
1949,ETid-93,SPAIN,2019-10-16,"60,000",Xfera Moviles S.A.,"Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
1950,ETid-92,SLOVAKIA,Unknown,Unknown,Unknown,"Art. 5 (1) a) GDPR, Art. 6 (1) a) GDPR",Insufficient legal basis for data processing
1951,ETid-91,SLOVAKIA,Unknown,Unknown,Unknown,"Art. 5 (1) f) GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
1952,ETid-90,SLOVAKIA,Unknown,Unknown,Unknown,"Art. 5 (1) f) GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
1953,ETid-89,SLOVAKIA,Unknown,Unknown,Unknown,Art. 15 GDPR,Insufficient fulfilment of data subjects rights
1954,ETid-88,ROMANIA,2019-09-26,"9,000",Inteligo Media SA,"Art. 5 (1) a) GDPR, Art. 6 (1) a) GDPR",Insufficient legal basis for data processing
1955,ETid-87,CYPRUS,2019,"14,000",Doctor,"Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
1956,ETid-86,SPAIN,2019-10-01,"30,000",Vueling Airlines,"Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
1957,ETid-85,ROMANIA,2019-10-09,"20,000",Vreau Credit SRL,"Art. 32 GDPR, Art. 33 GDPR",Insufficient technical and organisational measures to ensure information security
1958,ETid-84,ROMANIA,2019-10-09,"150,000",Raiffeisen Bank SA,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1959,ETid-83,GREECE,2019-10-07,"200,000",Telecommunication Service Provider,"Art. 21 (3) GDPR, Art. 25 GDPR",Non-compliance with general data processing principles
1960,ETid-82,GREECE,2019-10-07,"200,000",Telecommunication Service Provider,"Art. 5 (1) c) GDPR, Art. 25 GDPR",Non-compliance with general data processing principles
1961,ETid-81,SPAIN,Unknown,"9,600","Restaurant (SANTI 3000, S.L.)","Art. 5 (1) a) GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
1962,ETid-80,BELGIUM,2019-09-17,"10,000",Merchant,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
1963,ETid-79,POLAND,2019-09-10,"660,000",Morele.net,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1964,ETid-78,GERMANY,2019-09-19,"195,407",Delivery Hero,"Art. 15 GDPR, Art. 17 GDPR, Art. 21 GDPR",Insufficient fulfilment of data subjects rights
1965,ETid-77,PORTUGAL,2019-03-25,"2,000",Unknown,Art. 13 GDPR,Insufficient fulfilment of information obligations
1966,ETid-76,PORTUGAL,2019-02-05,"20,000",Unknown,Art. 15 GDPR,Insufficient fulfilment of data subjects rights
1967,ETid-75,NORWAY,2019-04-29,"120,000",Oslo Municipal Education Department,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1968,ETid-74,HUNGARY,2019-06-25,"15,150",Unknown,Art. 33 GDPR,Insufficient fulfilment of data breach notification obligations
1969,ETid-73,LATVIA,2019-08-26,"7,000",Online Services,Art. 17 GDPR,Insufficient fulfilment of data subjects rights
1970,ETid-72,BULGARIA,2019-08-28,"511,000",DSK Bank,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1971,ETid-71,BULGARIA,2019-08-28,"2,600,000",National Revenue Agency,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1972,ETid-70,SPAIN,2019-08-16,"60,000",AVON COSMETICS,Art. 6 GDPR,Insufficient legal basis for data processing
1973,ETid-69,AUSTRIA,2019-07,"11,000",Private person (soccer coach),Art. 6 GDPR,Insufficient legal basis for data processing
1974,ETid-68,AUSTRIA,2019-08,"50,000",Company in the medical sector,"Art. 13 GDPR, Art. 37 GDPR",Insufficient fulfilment of information obligations
1975,ETid-67,SWEDEN,2019-08-20,"18,630",School in Skellefteå,"Art. 5 (1) c) GDPR, Art. 9 GDPR, Art. 35 GDPR, Art. 36 GDPR",Insufficient legal basis for data processing
1976,ETid-66,ROMANIA,2019-10-17,"2,500",UTTIS INDUSTRIES SRL,"Art. 12 GDPR, Art. 13 GDPR, Art. 5 (1) c) GDPR, Art. 6 GDPR",Insufficient fulfilment of information obligations
1977,ETid-65,GREECE,2019-07-30,"150,000",PWC Business Solutions,"Art. 5 (1) GDPR, Art. 5 (2) GDPR, Art. 6 (1) GDPR, Art. 13 (1) c) GDPR, Art. 14 (1) c) GDPR",Insufficient legal basis for data processing
1978,ETid-64,FRANCE,2019-07-25,"180,000",ACTIVE ASSURANCES (car insurer),Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1979,ETid-63,THE NETHERLANDS,2019-06-18,"460,000",Haga Hospital,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1980,ETid-62,ROMANIA,2019-07-05,"3,000",LEGAL COMPANY & TAX HUB SRL,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1981,ETid-61,HUNGARY,2019-05-23,"92,146",Organizer of SZIGET festival and VOLT festival,"Art. 6 GDPR, Art. 5 (1) b) GDPR, Art. 13 GDPR",Insufficient legal basis for data processing
1982,ETid-60,UNITED KINGDOM,2020-10-30,"20,450,000","Marriott International, Inc",Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1983,ETid-59,ROMANIA,2019-07-02,"15,000",WORLD TRADE CENTER BUCHAREST SA,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1984,ETid-58,UNITED KINGDOM,2020-10-16,"22,046,000",British Airways,"Art. 5 (1) f) GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
1985,ETid-57,ROMANIA,2019-06-27,"130,000",UNICREDIT BANK SA,"Art. 25 (1) GDPR, Art. 5 (1) c) GDPR",Insufficient technical and organisational measures to ensure information security
1986,ETid-56,SPAIN,Unknown,"60,000",ENDESA (energy supplyer),Art. 5 (1) f) GDPR,Insufficient legal basis for data processing
1987,ETid-55,BULGARIA,2019-03-26,"5,100",A.P. EOOD,"Art. 5 (1) a) GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
1988,ETid-54,BULGARIA,2019-04-08,510,Medical centers,"Art. 5 (1) a) GDPR, Art. 9 (1) GDPR, Art. 9 (2) GDPR, Art. 6 (1) GDPR",Insufficient legal basis for data processing
1989,ETid-53,HUNGARY,2019-04-05,"1,900",Unknown,Art. 15 GDPR,Insufficient fulfilment of data subjects rights
1990,ETid-52,HUNGARY,2019-04-17,"9,400",Unknown,"Art. 5 (1) a) GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
1991,ETid-51,FRANCE,2019-06-13,"20,000",Employer UNIONTRAD COMPANY,"Art. 5 (1) c) GDPR, Art. 12 GDPR, Art. 13 GDPR, Art. 32 GDPR",Insufficient legal basis for data processing
1992,ETid-50,GERMANY,2019-05-09,"1,400",Police Officer,Art. 6 GDPR,Insufficient legal basis for data processing
1993,ETid-49,SPAIN,Unknown,"27,000","Vodafone España, S.A.U.",Art. 5 (1) d) GDPR,Insufficient fulfilment of data subjects rights
1994,ETid-48,SPAIN,Unknown,"60,000","Debt collecting agancy (GESTIÓN DE COBROS, YO COBRO SL)",Art. 5 (1) f) GDPR,Insufficient legal basis for data processing
1995,ETid-47,SPAIN,2019-06-11,"250,000",Professional Football League (LaLiga),"Art. 5 (1) a), Art. 7 (3) GDPR",Insufficient fulfilment of information obligations
1996,ETid-46,SPAIN,Unknown,"5,000","Vodafone España, S.A.U.",Art. 5 (1) d) GDPR,Non-compliance with general data processing principles
1997,ETid-45,PORTUGAL,2018-07-17,"400,000",Public Hospital,"Art. 5 (1) f) GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
1998,ETid-44,POLAND,2019-04-25,"12,950",Sports association,Art. 6 GDPR,Insufficient legal basis for data processing
1999,ETid-43,POLAND,2019-03-26,"220,000",Private company working with data from publicly available sources,Art. 14 GDPR,Insufficient fulfilment of information obligations
2000,ETid-42,NORWAY,2019-03,"170,000",Bergen Municipality,"Art. 5 (1) f) GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
2001,ETid-41,MALTA,2019-02-18,"5,000",Lands Authority,"Art. 5 GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
