,ID,Country,Date,Amount,Controller_Processor,Quoted_Art,Type
1257,ETid-130,SPAIN,2019,"21,000","Vodafone España, S.A.U.",Art. 6 (1) GDPR,Insufficient legal basis for data processing
1258,ETid-129,GERMANY,2019-12-09,"10,000",Rapidata GmbH,Art. 37 GDPR,Lack of appointment of data protection officer
1259,ETid-128,GERMANY,2020-11-11,"900,000",Telecoms provider (1&1 Telecom GmbH),Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1260,ETid-127,ROMANIA,2019-11-29,"2,500",Royal President S.R.L.,"Art. 15 GDPR, Art. 6 GDPR, Art. 32 GDPR",Insufficient fulfilment of data subjects rights
1261,ETid-126,ROMANIA,2019-11-28,"80,000",ING Bank N.V.,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1262,ETid-125,ROMANIA,2019-12-04,"20,000",S CNTAR TAROM SA (Airline),Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1263,ETid-124,BELGIUM,2019-11-28,"5,000",Municipal alderman,Art. 6 GDPR,Insufficient legal basis for data processing
1264,ETid-123,BELGIUM,2019-11-28,"5,000",Mayor,Art. 6 GDPR,Insufficient legal basis for data processing
1265,ETid-122,GERMANY,2019-12-03,"105,000",Hospital,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1266,ETid-121,SPAIN,Unknown,"10,000",Ikea Ibérica,Art. 6 GDPR,Insufficient legal basis for data processing
1267,ETid-120,LATVIA,2019-11,"150,000",Unknown,Art. 6 GDPR,Insufficient legal basis for data processing
1268,ETid-119,SPAIN,2019-11-19,"60,000",Xfera Moviles S.A.,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1269,ETid-118,FRANCE,2019-11-21,"500,000",Futura Internationale,"Art. 5 GDPR, Art. 6 GDPR, Art. 13 GDPR, Art. 14 GDPR, Art. 21 GDPR, Art. 31 GDPR, Art. 44 GDPR",Insufficient fulfilment of data subjects rights
1270,ETid-117,SPAIN,2019-11-14,"30,000",Telefónica SA,Art. 5 GDPR,Non-compliance with general data processing principles
1271,ETid-116,ROMANIA,2019-11-22,"2,000",BNP Paribas Personal Finance S.A.,"Art. 12 GDPR, Art. 17 GDPR",Insufficient fulfilment of data subjects rights
1272,ETid-115,ROMANIA,2019-11-25,"11,000",Courier Services Company,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1273,ETid-114,SPAIN,2019-11-21,"60,000",Viaqua Xestión Integral Augas de Galicia,Art. 6 GDPR,Insufficient legal basis for data processing
1274,ETid-113,SPAIN,2019-11-19,"60,000",Corporación radiotelevisión espanola,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1275,ETid-112,CZECH REPUBLIC,Unknown,980,Individual entrepreneur - no further details published,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1276,ETid-111,CZECH REPUBLIC,Unknown,588,Alza.cz a.s.,"Art. 6 GDPR, Art. 7 GDPR",Insufficient legal basis for data processing
1277,ETid-110,SPAIN,2019-11-13,"3,000",General Confederation of Labour ('CGT'),Art. 6 GDPR,Insufficient legal basis for data processing
1278,ETid-109,SLOVAKIA,Unknown,"50,000",Social Insurance Agency,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1279,ETid-108,PORTUGAL,2019-03-19,"2,000",Unknown,Art. 13 GDPR,Insufficient fulfilment of information obligations
1280,ETid-107,THE NETHERLANDS,2019-10-31,"900,000",UWV (Dutch employee insurance service provider),Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1281,ETid-106,SPAIN,2019-10-31,"6,000",Jocker Premium Invex,Art. 6 GDPR,Insufficient legal basis for data processing
1282,ETid-105,SPAIN,2019-11-06,900,Cerrajero Online,Art. 13 GDPR,Insufficient fulfilment of information obligations
1283,ETid-104,SPAIN,Unknown,"12,000",Madrileña Red de Gas,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1284,ETid-103,SPAIN,2019-11-07,900,TODOTECNICOS24H S.L.,Art. 13 GDPR,Insufficient fulfilment of information obligations
1285,ETid-102,POLAND,2019-10-16,"47,000",ClickQuickNow,Art. 5 GDPR,Non-compliance with general data processing principles
1286,ETid-101,GERMANY,2019,"80,000",Unknown,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1287,ETid-100,SPAIN,2019-10-25,"36,000","Vodafone España, S.A.U.","Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
1288,ETid-99,GERMANY,2019-10-30,Unknown,Deutsche Wohnen SE,Art. 5 GDPR,Non-compliance with general data processing principles
1289,ETid-98,GERMANY,2021-02-23,0,Deutsche Wohnen SE,"Art. 5 GDPR, Art. 25 GDPR",Non-compliance with general data processing principles
1290,ETid-97,POLAND,2019-10-18,"9,380",Major of Aleksandrów Kujawski,Art. 28 GDPR,Insufficient data processing agreement
1291,ETid-96,AUSTRIA,2019-10-29,0,Austrian Post,"Art. 5 (1) a) GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
1292,ETid-95,SLOVAKIA,Unknown,"40,000",Slovak Telekom,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1293,ETid-94,SPAIN,2019-10-16,"8,000",Iberdrola Clientes,Art. 31 GDPR,Insufficient cooperation with supervisory authority
1294,ETid-93,SPAIN,2019-10-16,"60,000",Xfera Moviles S.A.,"Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
1295,ETid-92,SLOVAKIA,Unknown,Unknown,Unknown,"Art. 5 (1) a) GDPR, Art. 6 (1) a) GDPR",Insufficient legal basis for data processing
1296,ETid-91,SLOVAKIA,Unknown,Unknown,Unknown,"Art. 5 (1) f) GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
1297,ETid-90,SLOVAKIA,Unknown,Unknown,Unknown,"Art. 5 (1) f) GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
1298,ETid-89,SLOVAKIA,Unknown,Unknown,Unknown,Art. 15 GDPR,Insufficient fulfilment of data subjects rights
1299,ETid-88,ROMANIA,2019-09-26,"9,000",Inteligo Media SA,"Art. 5 (1) a) GDPR, Art. 6 (1) a) GDPR",Insufficient legal basis for data processing
1300,ETid-87,CYPRUS,2019,"14,000",Doctor,"Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
1301,ETid-86,SPAIN,2019-10-01,"30,000",Vueling Airlines,"Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
1302,ETid-85,ROMANIA,2019-10-09,"20,000",Vreau Credit SRL,"Art. 32 GDPR, Art. 33 GDPR",Insufficient technical and organisational measures to ensure information security
1303,ETid-84,ROMANIA,2019-10-09,"150,000",Raiffeisen Bank SA,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1304,ETid-83,GREECE,2019-10-07,"200,000",Telecommunication Service Provider,"Art. 21 (3) GDPR, Art. 25 GDPR",Non-compliance with general data processing principles
1305,ETid-82,GREECE,2019-10-07,"200,000",Telecommunication Service Provider,"Art. 5 (1) c) GDPR, Art. 25 GDPR",Non-compliance with general data processing principles
1306,ETid-81,SPAIN,Unknown,"9,600","Restaurant (SANTI 3000, S.L.)","Art. 5 (1) a) GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
1307,ETid-80,BELGIUM,2019-09-17,"10,000",Merchant,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
1308,ETid-79,POLAND,2019-09-10,"660,000",Morele.net,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1309,ETid-78,GERMANY,2019-09-19,"195,407",Delivery Hero,"Art. 15 GDPR, Art. 17 GDPR, Art. 21 GDPR",Insufficient fulfilment of data subjects rights
1310,ETid-77,PORTUGAL,2019-03-25,"2,000",Unknown,Art. 13 GDPR,Insufficient fulfilment of information obligations
1311,ETid-76,PORTUGAL,2019-02-05,"20,000",Unknown,Art. 15 GDPR,Insufficient fulfilment of data subjects rights
1312,ETid-75,NORWAY,2019-04-29,"120,000",Oslo Municipal Education Department,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1313,ETid-74,HUNGARY,2019-06-25,"15,150",Unknown,Art. 33 GDPR,Insufficient fulfilment of data breach notification obligations
1314,ETid-73,LATVIA,2019-08-26,"7,000",Online Services,Art. 17 GDPR,Insufficient fulfilment of data subjects rights
1315,ETid-72,BULGARIA,2019-08-28,"511,000",DSK Bank,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1316,ETid-71,BULGARIA,2019-08-28,"2,600,000",National Revenue Agency,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1317,ETid-70,SPAIN,2019-08-16,"60,000",AVON COSMETICS,Art. 6 GDPR,Insufficient legal basis for data processing
1318,ETid-69,AUSTRIA,2019-07,"11,000",Private person (soccer coach),Art. 6 GDPR,Insufficient legal basis for data processing
1319,ETid-68,AUSTRIA,2019-08,"50,000",Company in the medical sector,"Art. 13 GDPR, Art. 37 GDPR",Insufficient fulfilment of information obligations
1320,ETid-67,SWEDEN,2019-08-20,"18,630",School in Skellefteå,"Art. 5 (1) c) GDPR, Art. 9 GDPR, Art. 35 GDPR, Art. 36 GDPR",Insufficient legal basis for data processing
1321,ETid-66,ROMANIA,2019-10-17,"2,500",UTTIS INDUSTRIES SRL,"Art. 12 GDPR, Art. 13 GDPR, Art. 5 (1) c) GDPR, Art. 6 GDPR",Insufficient fulfilment of information obligations
1322,ETid-65,GREECE,2019-07-30,"150,000",PWC Business Solutions,"Art. 5 (1) GDPR, Art. 5 (2) GDPR, Art. 6 (1) GDPR, Art. 13 (1) c) GDPR, Art. 14 (1) c) GDPR",Insufficient legal basis for data processing
1323,ETid-64,FRANCE,2019-07-25,"180,000",ACTIVE ASSURANCES (car insurer),Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1324,ETid-63,THE NETHERLANDS,2019-06-18,"460,000",Haga Hospital,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1325,ETid-62,ROMANIA,2019-07-05,"3,000",LEGAL COMPANY & TAX HUB SRL,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1326,ETid-61,HUNGARY,2019-05-23,"92,146",Organizer of SZIGET festival and VOLT festival,"Art. 6 GDPR, Art. 5 (1) b) GDPR, Art. 13 GDPR",Insufficient legal basis for data processing
1327,ETid-60,UNITED KINGDOM,2020-10-30,"20,450,000","Marriott International, Inc",Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1328,ETid-59,ROMANIA,2019-07-02,"15,000",WORLD TRADE CENTER BUCHAREST SA,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1329,ETid-58,UNITED KINGDOM,2020-10-16,"22,046,000",British Airways,"Art. 5 (1) f) GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
1330,ETid-57,ROMANIA,2019-06-27,"130,000",UNICREDIT BANK SA,"Art. 25 (1) GDPR, Art. 5 (1) c) GDPR",Insufficient technical and organisational measures to ensure information security
1331,ETid-56,SPAIN,Unknown,"60,000",ENDESA (energy supplyer),Art. 5 (1) f) GDPR,Insufficient legal basis for data processing
1332,ETid-55,BULGARIA,2019-03-26,"5,100",A.P. EOOD,"Art. 5 (1) a) GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
1333,ETid-54,BULGARIA,2019-04-08,510,Medical centers,"Art. 5 (1) a) GDPR, Art. 9 (1) GDPR, Art. 9 (2) GDPR, Art. 6 (1) GDPR",Insufficient legal basis for data processing
1334,ETid-53,HUNGARY,2019-04-05,"1,900",Unknown,Art. 15 GDPR,Insufficient fulfilment of data subjects rights
1335,ETid-52,HUNGARY,2019-04-17,"9,400",Unknown,"Art. 5 (1) a) GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
1336,ETid-51,FRANCE,2019-06-13,"20,000",Employer UNIONTRAD COMPANY,"Art. 5 (1) c) GDPR, Art. 12 GDPR, Art. 13 GDPR, Art. 32 GDPR",Insufficient legal basis for data processing
1337,ETid-50,GERMANY,2019-05-09,"1,400",Police Officer,Art. 6 GDPR,Insufficient legal basis for data processing
1338,ETid-49,SPAIN,Unknown,"27,000","Vodafone España, S.A.U.",Art. 5 (1) d) GDPR,Insufficient fulfilment of data subjects rights
1339,ETid-48,SPAIN,Unknown,"60,000","Debt collecting agancy (GESTIÓN DE COBROS, YO COBRO SL)",Art. 5 (1) f) GDPR,Insufficient legal basis for data processing
1340,ETid-47,SPAIN,2019-06-11,"250,000",Professional Football League (LaLiga),"Art. 5 (1) a), Art. 7 (3) GDPR",Insufficient fulfilment of information obligations
1341,ETid-46,SPAIN,Unknown,"5,000","Vodafone España, S.A.U.",Art. 5 (1) d) GDPR,Non-compliance with general data processing principles
1342,ETid-45,PORTUGAL,2018-07-17,"400,000",Public Hospital,"Art. 5 (1) f) GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
1343,ETid-44,POLAND,2019-04-25,"12,950",Sports association,Art. 6 GDPR,Insufficient legal basis for data processing
1344,ETid-43,POLAND,2019-03-26,"220,000",Private company working with data from publicly available sources,Art. 14 GDPR,Insufficient fulfilment of information obligations
1345,ETid-42,NORWAY,2019-03,"170,000",Bergen Municipality,"Art. 5 (1) f) GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
1346,ETid-41,MALTA,2019-02-18,"5,000",Lands Authority,"Art. 5 GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
1347,ETid-40,LITHUANIA,2019-05-16,"61,500",Payment service provider UAB MisterTango,"Art. 5 GDPR, Art. 32 GDPR, Art. 33 GDPR",Insufficient fulfilment of data breach notification obligations
1348,ETid-39,ITALY,2019-04-17,"50,000",Italian political party Movimento 5 Stelle,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1349,ETid-38,HUNGARY,2019-04-05,"34,375",Hungarian political party,"Art. 33 (1) GDPR, Art. 33 (5) GDPR, Art. 34 (1) GDPR",Insufficient fulfilment of data breach notification obligations
1350,ETid-37,HUNGARY,2019-03-04,"3,200",Unnamed financial institution,"Art. 5 (1) b) GDPR, Art. 5 (1) c) GDPR, Art. 13 (3) GDPR, Art. 17 (1) GDPR, Art. 6 (4) GDPR",Insufficient fulfilment of data subjects rights
1351,ETid-36,HUNGARY,2019-02-28,"3,200",Mayor's Office of the city of Kecdkemét,"Art. 5 (1) a) GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
1352,ETid-35,HUNGARY,2018-12-18,"3,200",Unknown,"Art. 12 (4) GDPR, Art. 15 GDPR, Art. 18 (1) c) GDPR, Art. 13 GDPR",Insufficient fulfilment of data subjects rights
1353,ETid-34,HUNGARY,2019-02-20,"1,560",Debt collector,"Art. 5 (1) a) GDPR, Art. 5 (1) c) GDPR",Non-compliance with general data processing principles
1354,ETid-33,HUNGARY,2019-02-08,"1,560",Bank,Art. 5 (1) d) GDPR,Non-compliance with general data processing principles
1355,ETid-32,GERMANY,2019-03,"50,000",N26,Art. 6 GDPR,Insufficient legal basis for data processing
1356,ETid-31,GERMANY,2018,500,Unknown,Unknown,Unknown
1357,ETid-30,GERMANY,Unknown,118,Unknown,Art. 6 GDPR,Insufficient legal basis for data processing
1358,ETid-29,GERMANY,2018,"20,000",Unknown,"Art. 33 (1) GDPR, Art. 34 (1) GDPR",Insufficient fulfilment of data breach notification obligations
1359,ETid-28,GERMANY,2019-02-05,"2,500",Private person,"Art. 6 GDPR, Art. 5 GDPR",Insufficient legal basis for data processing
1360,ETid-27,GERMANY,2019-04-12,"80,000",Company in the financial sector,"Art. 5 GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
1361,ETid-26,GERMANY,2018-12-17,"5,000",Kolibri Image Regina und Dirk Maass GbR,Art. 28 (3) GDPR,Insufficient data processing agreement
1362,ETid-25,GERMANY,2018-11-21,"20,000",Knuddels.de,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1363,ETid-24,FRANCE,2019-05-28,"400,000",SERGIC (Real Estate),Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1364,ETid-23,FRANCE,2019-01-21,"50,000,000",Google LLC,"Art. 13 GDPR, Art. 14 GDPR, Art. 6 GDPR, Art. 5 GDPR",Insufficient legal basis for data processing
1365,ETid-22,DENMARK,2021-02-12,"13,450",IDdesign A / S,"Art. 5 (1) e) GDPR, Art. 5 (2) GDPR",Non-compliance with general data processing principles
1366,ETid-21,DENMARK,2019,"160,000",Taxa 4x35,Art. 5(1) e) GDPR,Non-compliance with general data processing principles
1367,ETid-20,CZECH REPUBLIC,2019-05-06,194,Unknown,Art. 15 GDPR,Insufficient fulfilment of data subjects rights
1368,ETid-19,CZECH REPUBLIC,Unknown,"3,140","UniCredit Bank Czech Republic and Slovakia, a.s.",Art. 6 GDPR,Insufficient legal basis for data processing
1369,ETid-18,CZECH REPUBLIC,2019-03-21,"10,000",Unknown,Art. 5 (1) GDPR,Non-compliance with general data processing principles
1370,ETid-17,CZECH REPUBLIC,2019-02-26,776,Unknown,Art. 15 GDPR,Insufficient fulfilment of data subjects rights
1371,ETid-16,CZECH REPUBLIC,2018-10-25,388,Unknown,Art. 15 GDPR,Insufficient fulfilment of data subjects rights
1372,ETid-15,CZECH REPUBLIC,2019-02-04,"1,165",Credit brokerage,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1373,ETid-14,CZECH REPUBLIC,2019-02-28,582,Unknown,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
1374,ETid-13,CZECH REPUBLIC,2019-02-04,"1,165",Car renting company,Art. 5 (1) a) GDPR,Insufficient fulfilment of information obligations
1375,ETid-12,CZECH REPUBLIC,2019-01-10,388,Employer,Art. 6 GDPR,Insufficient legal basis for data processing
1376,ETid-11,CYPRUS,2019,"10,000",Newspaper,Art. 6 GDPR,Insufficient legal basis for data processing
1377,ETid-10,CYPRUS,2019,"5,000",State Hospital,Art. 15 GDPR,Insufficient fulfilment of data subjects rights
1378,ETid-9,BULGARIA,2019-02-22,500,Employer,Art. 15 GDPR,Insufficient fulfilment of data subjects rights
1379,ETid-8,BULGARIA,2019-01-17,500,Bank,"Art. 6 GDPR, Art. 5 (1) a) GDPR",Insufficient legal basis for data processing
1380,ETid-7,BULGARIA,2019-02-26,"27,100",Telecommunication service provider,"Art. 6 GDPR, Art. 5 (1) a) GDPR",Insufficient legal basis for data processing
1381,ETid-6,BULGARIA,2018-12-04,500,Bank,"Art. 5 (1) b) GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
1382,ETid-5,BELGIUM,2019-05-28,"2,000",Mayor,"Art. 5 (1) b) GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
1383,ETid-4,AUSTRIA,2018-12-20,"2,200",Private person,"Art. 5 (1) a) GDPR, Art. 5 (1) c) GDPR, Art. 6 (1) GDPR, Art. 13 GDPR",Insufficient legal basis for data processing
1384,ETid-3,AUSTRIA,2018-09-27,300,Private car owner,"Art. 5 (1) a) GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
1385,ETid-2,AUSTRIA,2018,"1,800",Kebab restaurant,"Art. 5 GDPR, Art. 13 GDPR, Art. 14 GDPR",Insufficient legal basis for data processing
